feature,mean_abs_model_contribution,coefficient,model,importance_type
county_HENDERSON,1.9064577097096758e-06,2.2676549603366528e-05,Treated Model,standardized_logit_contribution
state_CT,0.0,0.0,Treated Model,standardized_logit_contribution
county_MACOMB,0.0,0.0,Treated Model,standardized_logit_contribution
county_CASS,0.0,0.0,Treated Model,standardized_logit_contribution
state_DE,0.0,0.0,Treated Model,standardized_logit_contribution
county_MCDONOUGH,0.0,0.0,Treated Model,standardized_logit_contribution
county_AUGUSTA,0.0,0.0,Treated Model,standardized_logit_contribution
county_OCONEE,0.0,0.0,Treated Model,standardized_logit_contribution
county_BRISTOL_CITY,0.0,0.0,Treated Model,standardized_logit_contribution
county_NOWATA,0.0,0.0,Treated Model,standardized_logit_contribution
county_LYNCHBURG_CITY,0.0,0.0,Treated Model,standardized_logit_contribution
county_LA_PORTE,0.0,0.0,Treated Model,standardized_logit_contribution
county_LICKING,0.0,0.0,Treated Model,standardized_logit_contribution
county_BLAND,0.0,0.0,Treated Model,standardized_logit_contribution
county_MESA,0.0,0.0,Treated Model,standardized_logit_contribution
county_NEW_LONDON,0.0,0.0,Treated Model,standardized_logit_contribution
county_BREVARD,0.0,0.0,Treated Model,standardized_logit_contribution
county_CLARION,0.0,0.0,Treated Model,standardized_logit_contribution
county_CLINTON,0.0,0.0,Treated Model,standardized_logit_contribution
county_SEVIER,0.0,0.0,Treated Model,standardized_logit_contribution
county_WRIGHT,0.0,0.0,Treated Model,standardized_logit_contribution
county_ONSLOW,0.0,0.0,Treated Model,standardized_logit_contribution
county_YORK,0.0,0.0,Treated Model,standardized_logit_contribution
county_VERMILLION,0.0,0.0,Treated Model,standardized_logit_contribution
county_HALIFAX,0.0,0.0,Treated Model,standardized_logit_contribution
county_CALDWELL,0.0,0.0,Treated Model,standardized_logit_contribution
county_FLAGLER,0.0,0.0,Treated Model,standardized_logit_contribution
county_BELL,0.0,0.0,Treated Model,standardized_logit_contribution
county_GUILFORD,0.0,0.0,Treated Model,standardized_logit_contribution
county_SAINT_JOHNS,0.0,0.0,Treated Model,standardized_logit_contribution
county_FLORENCE,0.0,0.0,Treated Model,standardized_logit_contribution
county_FORSYTH,0.0,0.0,Treated Model,standardized_logit_contribution
county_SUSSEX,0.0,0.0,Treated Model,standardized_logit_contribution
county_FORT_BEND,0.0,0.0,Treated Model,standardized_logit_contribution
county_SUMTER,0.0,0.0,Treated Model,standardized_logit_contribution
county_SANDERS,0.0,0.0,Treated Model,standardized_logit_contribution
county_SANPETE,0.0,0.0,Treated Model,standardized_logit_contribution
county_GILA,0.0,0.0,Treated Model,standardized_logit_contribution
county_VINTON,0.0,0.0,Treated Model,standardized_logit_contribution
county_ELMORE,0.0,0.0,Treated Model,standardized_logit_contribution
county_EFFINGHAM,0.0,0.0,Treated Model,standardized_logit_contribution
county_POWELL,0.0,0.0,Treated Model,standardized_logit_contribution
county_PICKAWAY,0.0,0.0,Treated Model,standardized_logit_contribution
county_PICKENS,0.0,0.0,Treated Model,standardized_logit_contribution
county_GRAYSON,0.0,0.0,Treated Model,standardized_logit_contribution
county_PINAL,0.0,0.0,Treated Model,standardized_logit_contribution
county_PORTAGE,0.0,0.0,Treated Model,standardized_logit_contribution
county_WIRT,0.0,0.0,Treated Model,standardized_logit_contribution
county_WICOMICO,0.0,0.0,Treated Model,standardized_logit_contribution
county_RITCHIE,0.0,0.0,Treated Model,standardized_logit_contribution
county_WHITLEY,0.0,0.0,Treated Model,standardized_logit_contribution
county_DELAWARE,0.0,0.0,Treated Model,standardized_logit_contribution
county_DENTON,0.0,0.0,Treated Model,standardized_logit_contribution
county_BEAUFORT,0.0,0.0,Treated Model,standardized_logit_contribution
county_RIO_BLANCO,0.0,0.0,Treated Model,standardized_logit_contribution
county_DUVAL,0.0,0.0,Treated Model,standardized_logit_contribution
county_STANLY,0.0,0.0,Treated Model,standardized_logit_contribution
ed_visits_last_6m,0.3042255751691444,0.4705990870170862,Control Model,standardized_logit_contribution
risk_tier_1,0.28295749756412963,-0.3718369537732848,Control Model,standardized_logit_contribution
state_IL,0.23138941713684902,-0.4115562835240396,Control Model,standardized_logit_contribution
percolator_score,0.19587961661803663,-0.2601026476426546,Control Model,standardized_logit_contribution
cad_flag,0.1930822085771864,0.19311686641454437,Control Model,standardized_logit_contribution
risk_tier_3,0.16644412617549761,0.17472555583214688,Control Model,standardized_logit_contribution
risk_tier_4,0.15948203085244228,0.2671382704014818,Control Model,standardized_logit_contribution
state_WV,0.14587627601006384,0.15145634349750428,Control Model,standardized_logit_contribution
htn_flag,0.14583339268009746,0.23161810453713377,Control Model,standardized_logit_contribution
ed_visits_last_30d,0.12925896085768457,0.17882565412991255,Control Model,standardized_logit_contribution
risk_tier_2,0.12813474610173764,-0.13511530236780425,Control Model,standardized_logit_contribution
anxiety_flag,0.12038200699915076,0.14137362374050708,Control Model,standardized_logit_contribution
bh_flag,0.11464507298492925,-0.12680678371507542,Control Model,standardized_logit_contribution
chf_flag,0.1007172312775319,0.10657800004574902,Control Model,standardized_logit_contribution
polypharmacy_flag,0.09085019365613095,-0.09080476679931349,Control Model,standardized_logit_contribution
transportation_barrier_flag,0.09046464232459436,0.1055968162884566,Control Model,standardized_logit_contribution
client_contract_The_Funds_93_PRE,0.08023965282900399,-0.08838390229142573,Control Model,standardized_logit_contribution
financial_strain_flag,0.0797832581987556,-0.0888868204013768,Control Model,standardized_logit_contribution
depression_flag,0.06996145125994946,0.10994527696081012,Control Model,standardized_logit_contribution
client_contract_The_Funds_PR,0.06984447506191316,0.21714659251707288,Control Model,standardized_logit_contribution
county_FRANKLIN,0.061888333483134335,0.3096904448025227,Control Model,standardized_logit_contribution
state_KY,0.06113212486398489,0.09021650838215135,Control Model,standardized_logit_contribution
risk_tier_5,0.0566810618524811,0.15919494116741298,Control Model,standardized_logit_contribution
county_PERRY,0.05467037641965287,0.18432929186459826,Control Model,standardized_logit_contribution
age,0.05443306757014949,0.071773609562515,Control Model,standardized_logit_contribution
housing_instability_flag,0.054208640207152735,0.06480565040513281,Control Model,standardized_logit_contribution
state_TN,0.05178657028661125,0.23727052781376753,Control Model,standardized_logit_contribution
state_FL,0.05005394713336644,-0.200527168539181,Control Model,standardized_logit_contribution
county_RANDOLPH,0.0483266751302312,0.2251772220914543,Control Model,standardized_logit_contribution
current_risk_score,0.04545346751392924,0.06018422321433428,Control Model,standardized_logit_contribution
diabetes_flag,0.04488338411306017,-0.04488213866298789,Control Model,standardized_logit_contribution
state_AL,0.04427298855523865,0.08391578605691584,Control Model,standardized_logit_contribution
state_PA,0.04338429420197919,0.07243488184748836,Control Model,standardized_logit_contribution
county_SALINE,0.03895480635940305,0.24597695674040562,Control Model,standardized_logit_contribution
county_WILLIAMSON,0.038646322899224504,0.17267035807235975,Control Model,standardized_logit_contribution
opioid_flag,0.03809906686301923,0.03980590573426697,Control Model,standardized_logit_contribution
food_insecurity_flag,0.036990953699051664,-0.04365188504629309,Control Model,standardized_logit_contribution
county_CARBON,0.03606704511473127,-0.1499683228411173,Control Model,standardized_logit_contribution
hyperlipidemia_flag,0.03569558593559357,0.040935336917530464,Control Model,standardized_logit_contribution
county_MARION,0.035571000773459795,0.0983667857363496,Control Model,standardized_logit_contribution
county_CHRISTIAN,0.034747473753507535,0.20350102194737568,Control Model,standardized_logit_contribution
total_cost_last_6m,0.03471657978974193,0.08810691201282539,Control Model,standardized_logit_contribution
state_SC,0.031490588305981344,-0.20785081321151924,Control Model,standardized_logit_contribution
ckd_flag,0.031000127120116062,0.03302611211555569,Control Model,standardized_logit_contribution
rx_count_last_6m,0.030335691471332468,0.04412886171685972,Control Model,standardized_logit_contribution
county_CRAWFORD,0.029668645631624895,0.23045018709147366,Control Model,standardized_logit_contribution
county_RALEIGH,0.025980119084015763,-0.05435599595550542,Control Model,standardized_logit_contribution
county_BOONE,0.02508566795230243,-0.07052774943318811,Control Model,standardized_logit_contribution
county_MCLEAN,0.024815236905977058,-0.24168514124552223,Control Model,standardized_logit_contribution
county_WAYNE,0.02479048249744618,-0.22125466064761973,Control Model,standardized_logit_contribution
county_ALLEGHENY,0.024783691952977055,-0.20253597722347386,Control Model,standardized_logit_contribution
state_IN,0.024547197875085375,0.05724994288677755,Control Model,standardized_logit_contribution
county_UNION,0.024382123172531685,0.1090572558135388,Control Model,standardized_logit_contribution
state_UT,0.023397162045577676,-0.07181334876036187,Control Model,standardized_logit_contribution
county_JEFFERSON,0.02318994165569615,-0.06587172377576855,Control Model,standardized_logit_contribution
state_VA,0.02280555514271475,-0.05178498162881837,Control Model,standardized_logit_contribution
county_SAINT_CLAIR,0.02231403841276046,0.13469245375888708,Control Model,standardized_logit_contribution
county_SPENCER,0.021228490140470152,0.13946018768773363,Control Model,standardized_logit_contribution
county_CAMBRIA,0.02119695701214649,-0.09509515205580955,Control Model,standardized_logit_contribution
gender_F,0.019654761701747524,0.019647459247132834,Control Model,standardized_logit_contribution
gender_M,0.019654761701747524,-0.019647459247132834,Control Model,standardized_logit_contribution
admits_last_6m,0.01880843519807034,-0.025925032138167062,Control Model,standardized_logit_contribution
state_OH,0.018763214633362585,-0.041294979360371756,Control Model,standardized_logit_contribution
county_LAWRENCE,0.018686624580939504,-0.16638037758448823,Control Model,standardized_logit_contribution
county_KNOX,0.017588625401875408,-0.1552455323956793,Control Model,standardized_logit_contribution
county_GALLIA,0.0175618476480769,0.12743674827617185,Control Model,standardized_logit_contribution
asthma_flag,0.016636445899053862,-0.029972113027603248,Control Model,standardized_logit_contribution
county_GUERNSEY,0.016113473079721073,0.15626816251227643,Control Model,standardized_logit_contribution
county_SOMERSET,0.015206895454975427,-0.1584337141012436,Control Model,standardized_logit_contribution
death_within_90d_flag,0.015082378495306992,0.02498428954845694,Control Model,standardized_logit_contribution
county_NICHOLAS,0.014964194745448692,-0.06554175500590487,Control Model,standardized_logit_contribution
county_MUSKINGUM,0.014432158910116885,0.09033234571733356,Control Model,standardized_logit_contribution
county_NORTON_CITY,0.01408476736987726,-0.15394390285738402,Control Model,standardized_logit_contribution
county_VIGO,0.014041527398054799,0.17680074847825164,Control Model,standardized_logit_contribution
copd_flag,0.01389209559221438,-0.014126573295026618,Control Model,standardized_logit_contribution
county_TUCKER,0.013657683738687884,-0.18943771403598303,Control Model,standardized_logit_contribution
county_BELMONT,0.013645391307412567,0.07390060331394305,Control Model,standardized_logit_contribution
county_BARBOUR,0.01363335311687361,0.20638941628063684,Control Model,standardized_logit_contribution
county_MARSHALL,0.01355384358748506,-0.07665623510259553,Control Model,standardized_logit_contribution
county_MONTGOMERY,0.01347774176258581,-0.10627799942838277,Control Model,standardized_logit_contribution
county_GALLATIN,0.013174664751057184,-0.1730988339100418,Control Model,standardized_logit_contribution
county_INDIANA,0.012915259800878577,-0.06833027385000544,Control Model,standardized_logit_contribution
county_WYOMING,0.01282539306166271,-0.04090191547996094,Control Model,standardized_logit_contribution
county_DICKENSON,0.01280578951489838,0.10173283433890316,Control Model,standardized_logit_contribution
county_FLOYD,0.012394771702293222,-0.0503769129695733,Control Model,standardized_logit_contribution
county_MINGO,0.012351675458417533,0.04419864744195062,Control Model,standardized_logit_contribution
county_VANDERBURGH,0.012106676911347272,0.115657433034889,Control Model,standardized_logit_contribution
county_OHIO,0.011920233924035439,-0.0633495663911277,Control Model,standardized_logit_contribution
client_contract_The_Funds_93,0.011825916559819535,-0.05893426094227511,Control Model,standardized_logit_contribution
county_MUHLENBERG,0.011497598002347037,-0.04263901332166726,Control Model,standardized_logit_contribution
county_JOHNSON,0.010978276190944769,-0.11999052871080973,Control Model,standardized_logit_contribution
county_PUTNAM,0.010698332289583562,0.0990821797695525,Control Model,standardized_logit_contribution
state_WY,0.010312745750243402,0.11157463982345142,Control Model,standardized_logit_contribution
county_LINCOLN,0.010300218716105458,-0.05165315157037872,Control Model,standardized_logit_contribution
county_BEDFORD,0.010116680632164494,0.14325095624535833,Control Model,standardized_logit_contribution
county_CULLMAN,0.010071561177626254,-0.09327736399936164,Control Model,standardized_logit_contribution
county_ROANE,0.009808058658806976,-0.12203651378395104,Control Model,standardized_logit_contribution
county_MARTIN,0.009664824546858594,-0.09372928886708272,Control Model,standardized_logit_contribution
state_GA,0.009473533694888117,0.14341571531532935,Control Model,standardized_logit_contribution
county_HAMILTON,0.009440773879749639,0.145441487657173,Control Model,standardized_logit_contribution
observation_stays_last_6m,0.009402795517873323,0.016763527245063164,Control Model,standardized_logit_contribution
county_LAKE,0.009244388510154371,0.11631238868675553,Control Model,standardized_logit_contribution
state_NC,0.009179146962356659,-0.05356320628094116,Control Model,standardized_logit_contribution
county_CITRUS,0.008709665203631645,0.07194381758032423,Control Model,standardized_logit_contribution
state_KS,0.00855324680588102,-0.1317685346128943,Control Model,standardized_logit_contribution
county_DAVIDSON,0.008551033084681801,-0.13173443074507868,Control Model,standardized_logit_contribution
county_HOPKINS,0.008286713501119543,-0.0403367444449269,Control Model,standardized_logit_contribution
county_WASHINGTON,0.008185114427799546,0.030931341445718737,Control Model,standardized_logit_contribution
county_VOLUSIA,0.007911362339932811,-0.10774109762439622,Control Model,standardized_logit_contribution
county_BUCHANAN,0.007866545677230219,0.046784413123297175,Control Model,standardized_logit_contribution
county_BUTLER,0.007834696429892136,0.11815819277252633,Control Model,standardized_logit_contribution
county_WESTMORELAND,0.007474490749662067,-0.03916585485866761,Control Model,standardized_logit_contribution
county_BIBB,0.007472352939163715,-0.0515889082993167,Control Model,standardized_logit_contribution
state_CO,0.007468457154535894,0.09350594255785939,Control Model,standardized_logit_contribution
county_GRAINGER,0.0074588075433905665,-0.11248926202201935,Control Model,standardized_logit_contribution
county_WEBSTER,0.007453098408861469,0.07161151464022275,Control Model,standardized_logit_contribution
county_PIKE,0.007367945350630596,0.01871779696348673,Control Model,standardized_logit_contribution
county_RUSSELL,0.007190684304289965,0.06370792851552713,Control Model,standardized_logit_contribution
county_KNOTT,0.007180542338324157,-0.0769010146617147,Control Model,standardized_logit_contribution
county_WABASH,0.006709046786777612,0.06989850121974868,Control Model,standardized_logit_contribution
state_ND,0.006684821118539708,0.0632939685318331,Control Model,standardized_logit_contribution
county_BLOUNT,0.006503135214464846,0.13705359600036332,Control Model,standardized_logit_contribution
county_FULTON,0.006487408229219164,0.1413039468446366,Control Model,standardized_logit_contribution
county_MAGOFFIN,0.006346204683407426,0.137550864077767,Control Model,standardized_logit_contribution
county_CLEARFIELD,0.006158398608053898,0.07476260061274793,Control Model,standardized_logit_contribution
county_FAYETTE,0.006142097134392547,0.01622486402746885,Control Model,standardized_logit_contribution
state_MT,0.006110278436834198,-0.06588445351834568,Control Model,standardized_logit_contribution
state_TX,0.006052604605081093,-0.0744632399957099,Control Model,standardized_logit_contribution
county_PASCO,0.005977620106630884,0.06270243421530568,Control Model,standardized_logit_contribution
county_DAVIESS,0.005672927470952041,-0.07102570440691072,Control Model,standardized_logit_contribution
county_LYON,0.005487037644525424,-0.057556454041151096,Control Model,standardized_logit_contribution
county_LOGAN,0.005438491257016682,0.015771076107800173,Control Model,standardized_logit_contribution
county_MOFFAT,0.0054069720415409065,0.11777068175040553,Control Model,standardized_logit_contribution
dual_elg,0.005137746559679256,0.015348083948841308,Control Model,standardized_logit_contribution
county_BROOKE,0.005103046725523417,-0.07823005176546732,Control Model,standardized_logit_contribution
county_WARRICK,0.004771526664259159,-0.024629258897645948,Control Model,standardized_logit_contribution
county_KANAWHA,0.004692400065135727,0.020979380911292814,Control Model,standardized_logit_contribution
county_HENRY,0.004546995631020097,-0.06438490013376398,Control Model,standardized_logit_contribution
county_CAMDEN,0.004480511710844235,-0.17254333669623775,Control Model,standardized_logit_contribution
county_TAYLOR,0.004474406509187582,-0.03541082852958356,Control Model,standardized_logit_contribution
county_HARDIN,0.004451410873671524,0.06874018468744449,Control Model,standardized_logit_contribution
county_TUSCALOOSA,0.0044399456153265396,-0.015500205430122805,Control Model,standardized_logit_contribution
county_SANGAMON,0.004410687426708903,-0.06794961399375694,Control Model,standardized_logit_contribution
county_LEE,0.004344645937567788,0.021836385035025687,Control Model,standardized_logit_contribution
county_ONSLOW,0.004239261790069751,0.08487443194511679,Control Model,standardized_logit_contribution
county_WOOD,0.004234496265341733,-0.09178062311080344,Control Model,standardized_logit_contribution
county_HOCKING,0.004181263610055249,-0.09107320366206906,Control Model,standardized_logit_contribution
county_GILES,0.004149821910211409,-0.05876096898776331,Control Model,standardized_logit_contribution
state_MO,0.004101235064802124,-0.06318229169073182,Control Model,standardized_logit_contribution
county_HARRIS,0.004088202980192505,-0.08018662672930081,Control Model,standardized_logit_contribution
county_MEIGS,0.004042972071832465,0.03519523393271532,Control Model,standardized_logit_contribution
county_POPE,0.003914486422027619,-0.08249781419893633,Control Model,standardized_logit_contribution
county_PENDLETON,0.0038035562306306375,-0.05736295392445546,Control Model,standardized_logit_contribution
county_COCONINO,0.0037033597644055365,-0.0753569900461963,Control Model,standardized_logit_contribution
county_SULLIVAN,0.0036624496990701858,0.029731534078990544,Control Model,standardized_logit_contribution
county_WISE,0.0034610970326353564,-0.014295957284193736,Control Model,standardized_logit_contribution
county_SAINT_LUCIE,0.0034610511891879497,0.163257458079406,Control Model,standardized_logit_contribution
county_GIBSON,0.0034423344739884934,0.016091265281148247,Control Model,standardized_logit_contribution
county_BALDWIN,0.003428509585403217,-0.07467727004293265,Control Model,standardized_logit_contribution
county_ROSEBUD,0.0033644748959485863,-0.04233163841984275,Control Model,standardized_logit_contribution
county_HARDEE,0.0033540246445044235,-0.07269683393539708,Control Model,standardized_logit_contribution
county_SEVIER,0.0033502339640718035,-0.06707516984440648,Control Model,standardized_logit_contribution
county_GILA,0.0033340670059037484,-0.06675149052032969,Control Model,standardized_logit_contribution
county_MONROE,0.003328865050496149,0.02198393401582154,Control Model,standardized_logit_contribution
county_NOBLE,0.0033204363885587693,-0.04030990446984101,Control Model,standardized_logit_contribution
county_DOUGLAS,0.0033062870388051186,0.05068560413204689,Control Model,standardized_logit_contribution
county_PERQUIMANS,0.003279170490020675,0.15467816265825926,Control Model,standardized_logit_contribution
county_CLAIBORNE,0.0031943780422044542,-0.0626550102682186,Control Model,standardized_logit_contribution
county_WHITE,0.0031578734327335116,0.04471510027732308,Control Model,standardized_logit_contribution
county_SCOTT,0.0030820057718542976,0.0322237457396806,Control Model,standardized_logit_contribution
client_contract_The_Funds_93_ALT,0.003058297560201767,0.03948848905408494,Control Model,standardized_logit_contribution
county_WYTHE,0.0029373153236544832,0.029421908839290543,Control Model,standardized_logit_contribution
county_CABELL,0.0029363878132914693,-0.03132927304621818,Control Model,standardized_logit_contribution
county_ROANOKE_CITY,0.002830785807760437,-0.13352789949652782,Control Model,standardized_logit_contribution
county_RITCHIE,0.0028145703501566734,-0.056350626941391514,Control Model,standardized_logit_contribution
county_LYNCHBURG_CITY,0.0027478896501964933,-0.05501560994761205,Control Model,standardized_logit_contribution
county_NAVAJO,0.0026020157812393545,0.05294653768491612,Control Model,standardized_logit_contribution
substance_use_flag,0.002576873742453959,0.007184986119532833,Control Model,standardized_logit_contribution
county_TAZEWELL,0.002557294274131484,0.017346093037331936,Control Model,standardized_logit_contribution
county_SURRY,0.0025265272518090174,-0.07534814234741587,Control Model,standardized_logit_contribution
county_PORTAGE,0.002479656980533338,-0.049645312807645156,Control Model,standardized_logit_contribution
county_PARKE,0.0024720713617341736,-0.05384483725277727,Control Model,standardized_logit_contribution
county_POLK,0.0024480573630046437,-0.05306043885940802,Control Model,standardized_logit_contribution
county_HORRY,0.00244285379076902,-0.030758646576492042,Control Model,standardized_logit_contribution
county_UPSHUR,0.002427553192202027,0.035568500512215266,Control Model,standardized_logit_contribution
op_visits_last_6m,0.002385433895391614,-0.0031993334656826634,Control Model,standardized_logit_contribution
county_PEORIA,0.0023773638264550532,-0.05152819123705612,Control Model,standardized_logit_contribution
county_MENIFEE,0.002331868905730891,-0.08979966300706325,Control Model,standardized_logit_contribution
county_JACKSON,0.0022841601680952763,0.013551689331056223,Control Model,standardized_logit_contribution
county_CHILTON,0.002217415886817096,-0.10459529819077516,Control Model,standardized_logit_contribution
county_CLINTON,0.002209223773769543,-0.026019655342299917,Control Model,standardized_logit_contribution
county_ARMSTRONG,0.002199878826146252,0.027323933251103587,Control Model,standardized_logit_contribution
county_MERCER,0.002083146370665325,-0.006437573134528329,Control Model,standardized_logit_contribution
county_GREENBRIER,0.00201769268881149,0.01915696246265302,Control Model,standardized_logit_contribution
county_MACOUPIN,0.002016936048511462,-0.07767168086421973,Control Model,standardized_logit_contribution
county_RUTLAND,0.0019905204192088265,-0.04335604937611605,Control Model,standardized_logit_contribution
state_VT,0.0019905204192088265,-0.04335604937611605,Control Model,standardized_logit_contribution
county_POWHATAN,0.0019735114734656593,-0.09309035002286126,Control Model,standardized_logit_contribution
county_BLAND,0.0019374352215836995,-0.038789469017357456,Control Model,standardized_logit_contribution
county_DUVAL,0.001933580142943269,0.1290003755228653,Control Model,standardized_logit_contribution
county_IREDELL,0.0018867975346523874,-0.0629184034260931,Control Model,standardized_logit_contribution
county_GARRETT,0.001843414277397509,0.08695367755765929,Control Model,standardized_logit_contribution
county_MADISON,0.0018094217683481658,-0.06968036009056051,Control Model,standardized_logit_contribution
county_PULASKI,0.0018021433088570736,0.025518128096697252,Control Model,standardized_logit_contribution
county_YELLOWSTONE,0.0017702594116337943,-0.03730822291350194,Control Model,standardized_logit_contribution
county_COSHOCTON,0.001752069069072235,-0.08264493269843722,Control Model,standardized_logit_contribution
state_MI,0.0016917740557481132,-0.023955313017047775,Control Model,standardized_logit_contribution
county_VINTON,0.0016324542465236986,-0.03268343256711513,Control Model,standardized_logit_contribution
county_TUSCARAWAS,0.0015653454293147158,-0.07383719622653039,Control Model,standardized_logit_contribution
county_DAVIE,0.001550757668404934,-0.07314909292062118,Control Model,standardized_logit_contribution
state_SD,0.001492113057139768,0.07038283213975931,Control Model,standardized_logit_contribution
county_PENNINGTON,0.001492113057139768,0.07038283213975931,Control Model,standardized_logit_contribution
county_TYLER,0.001485758808964439,-0.03220309116700012,Control Model,standardized_logit_contribution
county_SHERIDAN,0.0014372617552783397,-0.02167591980932637,Control Model,standardized_logit_contribution
county_WETZEL,0.0014286183197760787,0.012697734846792501,Control Model,standardized_logit_contribution
county_PICKENS,0.001359889289710348,0.09072612256719087,Control Model,standardized_logit_contribution
county_BEAUFORT,0.001334420467190579,-0.015716452561419736,Control Model,standardized_logit_contribution
county_ROWAN,0.0013263643911992488,-0.06256448320402727,Control Model,standardized_logit_contribution
county_HARRISONBURG_CITY,0.001259299826676976,-0.05940105402236372,Control Model,standardized_logit_contribution
county_CLAY,0.001206971532896981,-0.010829069147647665,Control Model,standardized_logit_contribution
county_HENDERSON,0.0011996788073211243,0.014269698112772672,Control Model,standardized_logit_contribution
county_TALLADEGA,0.0011981502884483017,-0.03995431509166598,Control Model,standardized_logit_contribution
county_MATANUSKA_SUSITNA,0.0011357866233745737,-0.05357494787479004,Control Model,standardized_logit_contribution
state_AK,0.0011357866233745737,-0.05357494787479004,Control Model,standardized_logit_contribution
county_MORGAN,0.001086823622686246,0.009569223253368168,Control Model,standardized_logit_contribution
county_HAWKINS,0.0010688466933568082,0.03564247155202005,Control Model,standardized_logit_contribution
county_FLAGLER,0.001066049080310011,-0.02134341180081677,Control Model,standardized_logit_contribution
county_CAMPBELL,0.0010613449411639643,-0.03539231314222602,Control Model,standardized_logit_contribution
county_HALIFAX,0.0009922575483521639,-0.01986602855169708,Control Model,standardized_logit_contribution
county_CRITTENDEN,0.0009715976153703165,-0.04583016785677376,Control Model,standardized_logit_contribution
county_YORK,0.0009616543570503492,-0.01925332081953163,Control Model,standardized_logit_contribution
state_OK,0.0009606290117116669,-0.03203377288322516,Control Model,standardized_logit_contribution
county_GREENE,0.0009257428787347005,-0.0028677582431062237,Control Model,standardized_logit_contribution
county_SHELBY,0.0009184580265279456,0.011555988463341311,Control Model,standardized_logit_contribution
county_MASON,0.000918227547923524,0.006862316742824187,Control Model,standardized_logit_contribution
county_CLARENDON,0.0009072104011540861,-0.042793029036465764,Control Model,standardized_logit_contribution
state_MD,0.0008932926476352957,0.013761775595957567,Control Model,standardized_logit_contribution
county_MACOMB,0.0008925763563526095,-0.017870307370619672,Control Model,standardized_logit_contribution
county_PRESTON,0.0008894577861996705,-0.00562214671322434,Control Model,standardized_logit_contribution
county_DENTON,0.0008779661058011853,-0.017577794952766016,Control Model,standardized_logit_contribution
county_HAMBLEN,0.0008499052443093131,0.009195210840491817,Control Model,standardized_logit_contribution
county_SAINT_CHARLES,0.000821681962648813,-0.03875866066090071,Control Model,standardized_logit_contribution
county_MANATEE,0.0007920688636845008,-0.037361813576445475,Control Model,standardized_logit_contribution
county_HIGHLANDS,0.000787760218232354,-0.030336440420720548,Control Model,standardized_logit_contribution
county_GUILFORD,0.0007660618619437364,-0.05110844162583377,Control Model,standardized_logit_contribution
county_BELL,0.0007530607247802223,-0.011629017129923367,Control Model,standardized_logit_contribution
county_OCONEE,0.0007311992319705456,-0.014639369429266734,Control Model,standardized_logit_contribution
county_WAGONER,0.0006971756449419243,-0.032885709400557545,Control Model,standardized_logit_contribution
county_LICKING,0.0006597793663533075,-0.04401771828927597,Control Model,standardized_logit_contribution
county_FORT_BEND,0.0006518133646193925,-0.0434862599895819,Control Model,standardized_logit_contribution
county_MONONGALIA,0.0006481283835161792,-0.003047930910554757,Control Model,standardized_logit_contribution
county_HARRISON,0.0006095219787289628,0.0028740070962734307,Control Model,standardized_logit_contribution
county_TIPPAH,0.000606605508055466,-0.028613524587984378,Control Model,standardized_logit_contribution
state_MS,0.000606605508055466,-0.028613524587984378,Control Model,standardized_logit_contribution
county_WICOMICO,0.0005819841709780855,-0.03882754840989242,Control Model,standardized_logit_contribution
county_AUGUSTA,0.0005758460130768375,-0.038418036201583156,Control Model,standardized_logit_contribution
county_CASS,0.00046781613469710695,-0.031210734797741835,Control Model,standardized_logit_contribution
county_JASPER,0.0004610724853722962,-0.02174874563756344,Control Model,standardized_logit_contribution
county_ATHENS,0.0003990933308523252,-0.002542595292833696,Control Model,standardized_logit_contribution
county_EMERY,0.0003779296698235597,-0.0017966234631797949,Control Model,standardized_logit_contribution
healthliteracy_challenges_flag,0.0003724345959818476,-0.0003933117356451495,Control Model,standardized_logit_contribution
county_CLARION,0.00035368919664237103,-0.023596663087259006,Control Model,standardized_logit_contribution
county_NOWATA,0.000295420336639294,-0.019709208590418553,Control Model,standardized_logit_contribution
county_BRAXTON,0.0002935719005518608,-0.002869918592773553,Control Model,standardized_logit_contribution
county_LAS_ANIMAS,0.0002638150064278558,0.010159447049190883,Control Model,standardized_logit_contribution
county_WALKER,0.00022561229509973667,-0.0010121563909326935,Control Model,standardized_logit_contribution
county_SANDERS,0.00018434781815097748,-0.012298914971322555,Control Model,standardized_logit_contribution
county_HARLAN,8.719358076091056e-05,-0.0006361075291127645,Control Model,standardized_logit_contribution
state_NM,1.5801553053213189e-06,4.712467153921484e-05,Control Model,standardized_logit_contribution
county_SUSSEX,0.0,0.0,Control Model,standardized_logit_contribution
state_WA,0.0,0.0,Control Model,standardized_logit_contribution
county_SUMTER,0.0,0.0,Control Model,standardized_logit_contribution
county_VERMILLION,0.0,0.0,Control Model,standardized_logit_contribution
state_ME,0.0,0.0,Control Model,standardized_logit_contribution
county_THURSTON,0.0,0.0,Control Model,standardized_logit_contribution
state_DE,0.0,0.0,Control Model,standardized_logit_contribution
state_CT,0.0,0.0,Control Model,standardized_logit_contribution
state_AZ,0.0,0.0,Control Model,standardized_logit_contribution
county_YAVAPAI,0.0,0.0,Control Model,standardized_logit_contribution
county_TRIMBLE,0.0,0.0,Control Model,standardized_logit_contribution
county_WRIGHT,0.0,0.0,Control Model,standardized_logit_contribution
county_WIRT,0.0,0.0,Control Model,standardized_logit_contribution
