member_id,split,propensity_score,propensity_model,seed
UM0602653,test,0.22261622037937406,GLMNet elastic-net logistic,123
UM0602653,train,0.22261622037937406,GLMNet elastic-net logistic,123
UM0602658,train,0.731679293180016,GLMNet elastic-net logistic,123
UM0602658,train,0.731679293180016,GLMNet elastic-net logistic,123
UM0602752,train,0.5187064348810606,GLMNet elastic-net logistic,123
UM0602752,train,0.5187064348810606,GLMNet elastic-net logistic,123
UM0602780,train,0.95,GLMNet elastic-net logistic,123
UM0602780,train,0.95,GLMNet elastic-net logistic,123
UM0602798,test,0.187945463498515,GLMNet elastic-net logistic,123
UM0602798,test,0.187945463498515,GLMNet elastic-net logistic,123
UM0602817,test,0.6273213431408352,GLMNet elastic-net logistic,123
UM0602862,train,0.44964480212141933,GLMNet elastic-net logistic,123
UM0603245,train,0.30099321686183417,GLMNet elastic-net logistic,123
UM0603269,train,0.5435027006151791,GLMNet elastic-net logistic,123
UM0603378,train,0.25826696023499485,GLMNet elastic-net logistic,123
UM0603378,train,0.25826696023499485,GLMNet elastic-net logistic,123
UM0603599,train,0.2200314187022834,GLMNet elastic-net logistic,123
UM0603599,train,0.2200314187022834,GLMNet elastic-net logistic,123
UM0603627,test,0.3602936668556503,GLMNet elastic-net logistic,123
UM0603627,train,0.3602936668556503,GLMNet elastic-net logistic,123
UM0603897,train,0.6342413990160157,GLMNet elastic-net logistic,123
UM0605045,train,0.5997508968689925,GLMNet elastic-net logistic,123
UM0605045,train,0.5997508968689925,GLMNet elastic-net logistic,123
UM0605110,train,0.6081130617465091,GLMNet elastic-net logistic,123
UM0605110,train,0.6280351126444318,GLMNet elastic-net logistic,123
UM0605110,train,0.6081130617465091,GLMNet elastic-net logistic,123
UM0605244,train,0.7256607855771331,GLMNet elastic-net logistic,123
UM0605672,test,0.58795121861042,GLMNet elastic-net logistic,123
UM0605672,train,0.58795121861042,GLMNet elastic-net logistic,123
UM0605889,test,0.5699662263367402,GLMNet elastic-net logistic,123
UM0605889,test,0.5699662263367402,GLMNet elastic-net logistic,123
UM0605928,test,0.5408237578472892,GLMNet elastic-net logistic,123
UM0607037,test,0.5157175856807498,GLMNet elastic-net logistic,123
UM0607037,train,0.5200109184053888,GLMNet elastic-net logistic,123
UM0607270,train,0.4580427866914565,GLMNet elastic-net logistic,123
UM0607406,train,0.12600228631643165,GLMNet elastic-net logistic,123
UM0607406,train,0.12600228631643165,GLMNet elastic-net logistic,123
UM0607508,train,0.5097939491992338,GLMNet elastic-net logistic,123
UM0607519,train,0.5338230893982746,GLMNet elastic-net logistic,123
UM0608193,test,0.95,GLMNet elastic-net logistic,123
UM0608193,train,0.95,GLMNet elastic-net logistic,123
UM0608709,test,0.5285608530373039,GLMNet elastic-net logistic,123
UM0608709,train,0.5285608530373039,GLMNet elastic-net logistic,123
UM0608748,test,0.6424465747268111,GLMNet elastic-net logistic,123
UM0608799,train,0.627497980377284,GLMNet elastic-net logistic,123
UM0608870,train,0.5584591795672716,GLMNet elastic-net logistic,123
UM0609300,train,0.662642034457429,GLMNet elastic-net logistic,123
UM0609301,train,0.34857991782582365,GLMNet elastic-net logistic,123
UM0609301,test,0.34857991782582365,GLMNet elastic-net logistic,123
UM0609625,train,0.878899967254608,GLMNet elastic-net logistic,123
UM0609914,train,0.31540084510518374,GLMNet elastic-net logistic,123
UM0609914,train,0.31540084510518374,GLMNet elastic-net logistic,123
UM0609982,train,0.5896102181526511,GLMNet elastic-net logistic,123
UM0610686,train,0.7125580259354485,GLMNet elastic-net logistic,123
UM0610698,test,0.2598174516610971,GLMNet elastic-net logistic,123
UM0610698,train,0.30295978163571646,GLMNet elastic-net logistic,123
UM0610698,test,0.30295978163571646,GLMNet elastic-net logistic,123
UM0610768,train,0.547816607933821,GLMNet elastic-net logistic,123
UM0611253,test,0.3021117311777555,GLMNet elastic-net logistic,123
UM0611253,train,0.3021117311777555,GLMNet elastic-net logistic,123
UM0611412,test,0.18367584774680565,GLMNet elastic-net logistic,123
UM0611659,train,0.23329908540332522,GLMNet elastic-net logistic,123
UM0611701,train,0.11635686357274416,GLMNet elastic-net logistic,123
UM0611701,train,0.11635686357274416,GLMNet elastic-net logistic,123
UM0611911,test,0.5109476347243017,GLMNet elastic-net logistic,123
UM0612298,train,0.3660919560172117,GLMNet elastic-net logistic,123
UM0612298,test,0.3660919560172117,GLMNet elastic-net logistic,123
UM0613026,test,0.3975958504286903,GLMNet elastic-net logistic,123
UM0613026,train,0.4017215391538506,GLMNet elastic-net logistic,123
UM0613320,train,0.3866592159192163,GLMNet elastic-net logistic,123
UM0613571,train,0.3081302249276885,GLMNet elastic-net logistic,123
UM0613571,train,0.3081302249276885,GLMNet elastic-net logistic,123
UM0613753,test,0.523133933025742,GLMNet elastic-net logistic,123
UM0613753,train,0.5018778521612423,GLMNet elastic-net logistic,123
UM0614009,train,0.46467367749092336,GLMNet elastic-net logistic,123
UM0614224,train,0.6411481591971218,GLMNet elastic-net logistic,123
UM0614224,train,0.6371823649971956,GLMNet elastic-net logistic,123
UM0614235,train,0.3999644041908905,GLMNet elastic-net logistic,123
UM0614235,train,0.3999644041908905,GLMNet elastic-net logistic,123
UM0614245,test,0.05,GLMNet elastic-net logistic,123
UM0614245,train,0.05,GLMNet elastic-net logistic,123
UM0615051,test,0.95,GLMNet elastic-net logistic,123
UM0615051,test,0.95,GLMNet elastic-net logistic,123
UM0615051,train,0.95,GLMNet elastic-net logistic,123
UM0615063,test,0.19410601751371423,GLMNet elastic-net logistic,123
UM0615138,train,0.5130562771050633,GLMNet elastic-net logistic,123
UM0615138,train,0.5130562771050633,GLMNet elastic-net logistic,123
UM0615426,train,0.396121598957456,GLMNet elastic-net logistic,123
UM0616060,train,0.1905917845949497,GLMNet elastic-net logistic,123
UM0616248,train,0.24179630148385198,GLMNet elastic-net logistic,123
UM0616568,test,0.41588773045102184,GLMNet elastic-net logistic,123
UM0616756,train,0.4921068221311781,GLMNet elastic-net logistic,123
UM0616756,train,0.4921068221311781,GLMNet elastic-net logistic,123
UM0616822,train,0.3110011490359435,GLMNet elastic-net logistic,123
UM0617768,train,0.24862001805327896,GLMNet elastic-net logistic,123
UM0617768,train,0.24542168416321156,GLMNet elastic-net logistic,123
UM0618053,train,0.6683178480822266,GLMNet elastic-net logistic,123
UM0618053,test,0.6683178480822266,GLMNet elastic-net logistic,123
UM0618126,train,0.4051005292543305,GLMNet elastic-net logistic,123
UM0618126,train,0.4092511869217394,GLMNet elastic-net logistic,123
UM0618366,train,0.33837346403346524,GLMNet elastic-net logistic,123
UM0618376,train,0.501018709729207,GLMNet elastic-net logistic,123
UM0618376,train,0.501018709729207,GLMNet elastic-net logistic,123
UM0618552,test,0.38518537006824816,GLMNet elastic-net logistic,123
UM0618552,train,0.38112132338056187,GLMNet elastic-net logistic,123
UM0618607,test,0.33696518053873126,GLMNet elastic-net logistic,123
UM0618607,test,0.33696518053873126,GLMNet elastic-net logistic,123
UM0618705,test,0.16556877055251965,GLMNet elastic-net logistic,123
UM0618705,test,0.16556877055251965,GLMNet elastic-net logistic,123
UM0618840,train,0.3828727480936538,GLMNet elastic-net logistic,123
UM0618840,train,0.3828727480936538,GLMNet elastic-net logistic,123
UM0619025,test,0.5472311874733277,GLMNet elastic-net logistic,123
UM0619025,train,0.5514881129333818,GLMNet elastic-net logistic,123
UM0619138,train,0.3166069721376348,GLMNet elastic-net logistic,123
UM0619138,train,0.3166069721376348,GLMNet elastic-net logistic,123
UM0619174,test,0.6263141535985217,GLMNet elastic-net logistic,123
UM0619174,train,0.6263141535985217,GLMNet elastic-net logistic,123
UM0619308,train,0.7013475163618795,GLMNet elastic-net logistic,123
UM0619308,train,0.5943493401631401,GLMNet elastic-net logistic,123
UM0619308,test,0.7013475163618795,GLMNet elastic-net logistic,123
UM0619354,train,0.26558495483293176,GLMNet elastic-net logistic,123
UM0619354,test,0.26558495483293176,GLMNet elastic-net logistic,123
UM0619488,train,0.5011872984537028,GLMNet elastic-net logistic,123
UM0619502,train,0.40988933854562287,GLMNet elastic-net logistic,123
UM0619671,train,0.8466559490942097,GLMNet elastic-net logistic,123
UM0619671,test,0.8466559490942097,GLMNet elastic-net logistic,123
UM0619756,test,0.469294090723858,GLMNet elastic-net logistic,123
UM0619804,train,0.2965745821813674,GLMNet elastic-net logistic,123
UM0619905,train,0.3371905461327271,GLMNet elastic-net logistic,123
UM0619905,train,0.33335831902012303,GLMNet elastic-net logistic,123
UM0619942,test,0.610694938178508,GLMNet elastic-net logistic,123
UM0620061,train,0.7069496255684873,GLMNet elastic-net logistic,123
UM0620360,train,0.3975167509551591,GLMNet elastic-net logistic,123
UM0620360,train,0.3975167509551591,GLMNet elastic-net logistic,123
UM0620391,train,0.4673051222281753,GLMNet elastic-net logistic,123
UM0620407,test,0.27068584422990083,GLMNet elastic-net logistic,123
UM0620569,train,0.39254501403179176,GLMNet elastic-net logistic,123
UM0620569,test,0.39254501403179176,GLMNet elastic-net logistic,123
UM0620681,test,0.6445499142658838,GLMNet elastic-net logistic,123
UM0620681,train,0.6406006405097744,GLMNet elastic-net logistic,123
UM0620900,train,0.4487889332754246,GLMNet elastic-net logistic,123
UM0620900,test,0.4530463281079587,GLMNet elastic-net logistic,123
UM0620983,train,0.1836772120688576,GLMNet elastic-net logistic,123
UM0620986,test,0.26660191849173526,GLMNet elastic-net logistic,123
UM0620986,test,0.26660191849173526,GLMNet elastic-net logistic,123
UM0620987,train,0.05,GLMNet elastic-net logistic,123
UM0620987,train,0.05,GLMNet elastic-net logistic,123
UM0621079,test,0.3431938844689078,GLMNet elastic-net logistic,123
UM0621079,train,0.3431938844689078,GLMNet elastic-net logistic,123
UM0621400,test,0.31090435315695913,GLMNet elastic-net logistic,123
UM0621400,test,0.31090435315695913,GLMNet elastic-net logistic,123
UM0621431,train,0.14972319713116405,GLMNet elastic-net logistic,123
UM0621431,train,0.14972319713116405,GLMNet elastic-net logistic,123
UM0621484,train,0.23472790009203498,GLMNet elastic-net logistic,123
UM0621672,train,0.37535407233694434,GLMNet elastic-net logistic,123
UM0621672,train,0.37535407233694434,GLMNet elastic-net logistic,123
UM0621777,train,0.35020616228659746,GLMNet elastic-net logistic,123
UM0621777,train,0.35020616228659746,GLMNet elastic-net logistic,123
UM0621840,test,0.6772488386965887,GLMNet elastic-net logistic,123
UM0621840,train,0.5952789027406591,GLMNet elastic-net logistic,123
UM0621840,train,0.5952789027406591,GLMNet elastic-net logistic,123
UM0621913,test,0.46309538560661173,GLMNet elastic-net logistic,123
UM0621913,train,0.46309538560661173,GLMNet elastic-net logistic,123
UM0622045,train,0.3984393941374977,GLMNet elastic-net logistic,123
UM0622083,train,0.4810536143361881,GLMNet elastic-net logistic,123
UM0622188,train,0.4537678799408465,GLMNet elastic-net logistic,123
UM0622188,train,0.4537678799408465,GLMNet elastic-net logistic,123
UM0622192,train,0.4961721353029531,GLMNet elastic-net logistic,123
UM0622192,test,0.4961721353029531,GLMNet elastic-net logistic,123
UM0622284,train,0.10391761934820468,GLMNet elastic-net logistic,123
UM0622284,train,0.10391761934820468,GLMNet elastic-net logistic,123
UM0622285,train,0.5064424431205914,GLMNet elastic-net logistic,123
UM0622285,train,0.5064424431205914,GLMNet elastic-net logistic,123
UM0622428,train,0.4425807244405957,GLMNet elastic-net logistic,123
UM0622428,test,0.4425807244405957,GLMNet elastic-net logistic,123
UM0622491,train,0.5727591725905391,GLMNet elastic-net logistic,123
UM0622491,train,0.5727591725905391,GLMNet elastic-net logistic,123
UM0622501,train,0.4712925318271227,GLMNet elastic-net logistic,123
UM0622501,train,0.38000994911470004,GLMNet elastic-net logistic,123
UM0622501,train,0.38000994911470004,GLMNet elastic-net logistic,123
UM0622558,train,0.2940019688449549,GLMNet elastic-net logistic,123
UM0622637,test,0.2784324561587035,GLMNet elastic-net logistic,123
UM0622637,train,0.2784324561587035,GLMNet elastic-net logistic,123
UM0622706,train,0.7230335155520409,GLMNet elastic-net logistic,123
UM0622716,test,0.4504936441541045,GLMNet elastic-net logistic,123
UM0622716,train,0.4504936441541045,GLMNet elastic-net logistic,123
UM0622905,train,0.5679241007607163,GLMNet elastic-net logistic,123
UM0622905,test,0.5679241007607163,GLMNet elastic-net logistic,123
UM0622912,test,0.12307372991927651,GLMNet elastic-net logistic,123
UM0623033,train,0.23401646157898218,GLMNet elastic-net logistic,123
UM0623033,train,0.23401646157898218,GLMNet elastic-net logistic,123
UM0623073,train,0.35178684390405224,GLMNet elastic-net logistic,123
UM0623073,train,0.41247880442704943,GLMNet elastic-net logistic,123
UM0623073,train,0.35178684390405224,GLMNet elastic-net logistic,123
UM0623097,test,0.29719402693801883,GLMNet elastic-net logistic,123
UM0623097,test,0.29719402693801883,GLMNet elastic-net logistic,123
UM0623229,train,0.3941502205786924,GLMNet elastic-net logistic,123
UM0623229,test,0.3941502205786924,GLMNet elastic-net logistic,123
UM0623237,train,0.20182259603803182,GLMNet elastic-net logistic,123
UM0623237,test,0.20182259603803182,GLMNet elastic-net logistic,123
UM0623250,train,0.5706176381363364,GLMNet elastic-net logistic,123
UM0623288,train,0.3309727382770482,GLMNet elastic-net logistic,123
UM0623288,train,0.3309727382770482,GLMNet elastic-net logistic,123
UM0623314,train,0.19737689351535911,GLMNet elastic-net logistic,123
UM0623314,train,0.19737689351535911,GLMNet elastic-net logistic,123
UM0623362,train,0.4492194643588027,GLMNet elastic-net logistic,123
UM0623362,test,0.4492194643588027,GLMNet elastic-net logistic,123
UM0623418,test,0.53853321664248,GLMNet elastic-net logistic,123
UM0623448,train,0.6010708795541116,GLMNet elastic-net logistic,123
UM0623448,train,0.6010708795541116,GLMNet elastic-net logistic,123
UM0623635,train,0.37716108017896355,GLMNet elastic-net logistic,123
UM0623635,train,0.37716108017896355,GLMNet elastic-net logistic,123
UM0623682,train,0.6701430344204008,GLMNet elastic-net logistic,123
UM0623682,train,0.6701430344204008,GLMNet elastic-net logistic,123
UM0623682,train,0.7052284677678018,GLMNet elastic-net logistic,123
UM0623696,train,0.6453530944246632,GLMNet elastic-net logistic,123
UM0623696,train,0.6123757220892599,GLMNet elastic-net logistic,123
UM0623696,train,0.6453530944246632,GLMNet elastic-net logistic,123
UM0623847,train,0.2724913224075709,GLMNet elastic-net logistic,123
UM0623847,train,0.2724913224075709,GLMNet elastic-net logistic,123
UM0623850,train,0.16941856935017585,GLMNet elastic-net logistic,123
UM0623850,train,0.16941856935017585,GLMNet elastic-net logistic,123
UM0623861,train,0.2062193758932155,GLMNet elastic-net logistic,123
UM0623861,train,0.26850111369924284,GLMNet elastic-net logistic,123
UM0623861,train,0.2062193758932155,GLMNet elastic-net logistic,123
UM0624207,train,0.23964826294190048,GLMNet elastic-net logistic,123
UM0624303,train,0.7152260136452848,GLMNet elastic-net logistic,123
UM0624303,train,0.47645166799689553,GLMNet elastic-net logistic,123
UM0624303,train,0.7152260136452848,GLMNet elastic-net logistic,123
UM0624487,train,0.5097033525133884,GLMNet elastic-net logistic,123
UM0624499,test,0.41605910788968314,GLMNet elastic-net logistic,123
UM0624499,train,0.41605910788968314,GLMNet elastic-net logistic,123
UM0624588,train,0.33395311851694803,GLMNet elastic-net logistic,123
UM0624588,test,0.33395311851694803,GLMNet elastic-net logistic,123
UM0624612,train,0.5547635821057111,GLMNet elastic-net logistic,123
UM0624612,train,0.5547635821057111,GLMNet elastic-net logistic,123
UM0624653,test,0.2542259847980631,GLMNet elastic-net logistic,123
UM0624716,train,0.39751926365445106,GLMNet elastic-net logistic,123
UM0624716,test,0.39751926365445106,GLMNet elastic-net logistic,123
UM0624813,train,0.48525807721672554,GLMNet elastic-net logistic,123
UM0624814,train,0.95,GLMNet elastic-net logistic,123
UM0624814,train,0.95,GLMNet elastic-net logistic,123
UM0624826,test,0.2463329961729,GLMNet elastic-net logistic,123
UM0624826,train,0.2463329961729,GLMNet elastic-net logistic,123
UM0624861,test,0.26611428786054037,GLMNet elastic-net logistic,123
UM0624861,train,0.26611428786054037,GLMNet elastic-net logistic,123
UM0624877,test,0.2778228680825379,GLMNet elastic-net logistic,123
UM0624914,test,0.16643179478982004,GLMNet elastic-net logistic,123
UM0624914,train,0.16643179478982004,GLMNet elastic-net logistic,123
UM0625073,train,0.7298882028871654,GLMNet elastic-net logistic,123
UM0625073,train,0.7298882028871654,GLMNet elastic-net logistic,123
UM0625073,train,0.7298882028871654,GLMNet elastic-net logistic,123
UM0625073,test,0.7298882028871654,GLMNet elastic-net logistic,123
UM0625073,train,0.7342625019992942,GLMNet elastic-net logistic,123
UM0625184,train,0.4313810125792477,GLMNet elastic-net logistic,123
UM0625184,train,0.4313810125792477,GLMNet elastic-net logistic,123
UM0625208,test,0.2571138522561978,GLMNet elastic-net logistic,123
UM0625259,train,0.4262933729116026,GLMNet elastic-net logistic,123
UM0625259,test,0.4262933729116026,GLMNet elastic-net logistic,123
UM0625278,train,0.37265739696571915,GLMNet elastic-net logistic,123
UM0625278,train,0.37265739696571915,GLMNet elastic-net logistic,123
UM0625306,test,0.20592555949992108,GLMNet elastic-net logistic,123
UM0625337,test,0.48326437312566617,GLMNet elastic-net logistic,123
UM0625344,train,0.6669711591946188,GLMNet elastic-net logistic,123
UM0625344,train,0.6669711591946188,GLMNet elastic-net logistic,123
UM0625374,train,0.4466092452751717,GLMNet elastic-net logistic,123
UM0625374,train,0.4466092452751717,GLMNet elastic-net logistic,123
UM0625377,train,0.3243646958495674,GLMNet elastic-net logistic,123
UM0625377,test,0.3243646958495674,GLMNet elastic-net logistic,123
UM0625388,train,0.47269749329404714,GLMNet elastic-net logistic,123
UM0625388,train,0.47269749329404714,GLMNet elastic-net logistic,123
UM0625402,train,0.6519797416030512,GLMNet elastic-net logistic,123
UM0625402,train,0.6519797416030512,GLMNet elastic-net logistic,123
UM0625424,train,0.6408266805907812,GLMNet elastic-net logistic,123
UM0625424,train,0.6408266805907812,GLMNet elastic-net logistic,123
UM0625752,train,0.5214140091075161,GLMNet elastic-net logistic,123
UM0625752,train,0.5214140091075161,GLMNet elastic-net logistic,123
UM0625886,train,0.2380309058298359,GLMNet elastic-net logistic,123
UM0625886,train,0.2380309058298359,GLMNet elastic-net logistic,123
UM0625993,train,0.1522170215058547,GLMNet elastic-net logistic,123
UM0625993,train,0.1522170215058547,GLMNet elastic-net logistic,123
UM0625997,train,0.26073846347267493,GLMNet elastic-net logistic,123
UM0625997,test,0.26073846347267493,GLMNet elastic-net logistic,123
UM0626014,test,0.22020912844269636,GLMNet elastic-net logistic,123
UM0626014,test,0.22020912844269636,GLMNet elastic-net logistic,123
UM0626025,train,0.2214562324254263,GLMNet elastic-net logistic,123
UM0626025,train,0.2214562324254263,GLMNet elastic-net logistic,123
UM0626132,train,0.47054789923585505,GLMNet elastic-net logistic,123
UM0626227,train,0.4601161943087373,GLMNet elastic-net logistic,123
UM0626234,test,0.3288555473402727,GLMNet elastic-net logistic,123
UM0626234,train,0.3288555473402727,GLMNet elastic-net logistic,123
UM0626262,test,0.3448601081969312,GLMNet elastic-net logistic,123
UM0626420,train,0.16248349552826394,GLMNet elastic-net logistic,123
UM0626420,test,0.16248349552826394,GLMNet elastic-net logistic,123
UM0626429,train,0.16762349538074173,GLMNet elastic-net logistic,123
UM0626429,train,0.16762349538074173,GLMNet elastic-net logistic,123
UM0626730,train,0.5578559150540482,GLMNet elastic-net logistic,123
UM0626730,test,0.5578559150540482,GLMNet elastic-net logistic,123
UM0626761,test,0.4826221199983518,GLMNet elastic-net logistic,123
UM0626761,train,0.4826221199983518,GLMNet elastic-net logistic,123
UM0627049,train,0.3648777788485308,GLMNet elastic-net logistic,123
UM0627049,train,0.3648777788485308,GLMNet elastic-net logistic,123
UM0627350,test,0.29732229424237927,GLMNet elastic-net logistic,123
UM0627350,train,0.29732229424237927,GLMNet elastic-net logistic,123
UM0627373,train,0.5905691240428523,GLMNet elastic-net logistic,123
UM0627373,test,0.5905691240428523,GLMNet elastic-net logistic,123
UM0627373,train,0.5240368976611426,GLMNet elastic-net logistic,123
UM0627384,test,0.5268969893023945,GLMNet elastic-net logistic,123
UM0627384,test,0.5268969893023945,GLMNet elastic-net logistic,123
UM0627667,train,0.4908517658168307,GLMNet elastic-net logistic,123
UM0627678,test,0.3218499420960511,GLMNet elastic-net logistic,123
UM0627678,train,0.33396923615866875,GLMNet elastic-net logistic,123
UM0627678,test,0.3218499420960511,GLMNet elastic-net logistic,123
UM0627726,train,0.31678431593889833,GLMNet elastic-net logistic,123
UM0627726,test,0.31678431593889833,GLMNet elastic-net logistic,123
UM0627734,train,0.2871515259417326,GLMNet elastic-net logistic,123
UM0627734,train,0.2871515259417326,GLMNet elastic-net logistic,123
UM0627768,test,0.4745460680552883,GLMNet elastic-net logistic,123
UM0627768,train,0.4745460680552883,GLMNet elastic-net logistic,123
UM0627915,test,0.5174204118963044,GLMNet elastic-net logistic,123
UM0627985,test,0.05,GLMNet elastic-net logistic,123
UM0628145,train,0.4414861834828622,GLMNet elastic-net logistic,123
UM0628145,test,0.43725057743049484,GLMNet elastic-net logistic,123
UM0628187,train,0.4131234978377621,GLMNet elastic-net logistic,123
UM0628187,test,0.4131234978377621,GLMNet elastic-net logistic,123
UM0628210,train,0.5626689711375134,GLMNet elastic-net logistic,123
UM0628210,test,0.5626689711375134,GLMNet elastic-net logistic,123
UM0628276,train,0.6790306721301659,GLMNet elastic-net logistic,123
UM0628606,test,0.4200893893749117,GLMNet elastic-net logistic,123
UM0628702,train,0.49881242720284036,GLMNet elastic-net logistic,123
UM0629058,test,0.645666260538299,GLMNet elastic-net logistic,123
UM0629058,train,0.645666260538299,GLMNet elastic-net logistic,123
UM0629058,train,0.645666260538299,GLMNet elastic-net logistic,123
UM0629058,train,0.645666260538299,GLMNet elastic-net logistic,123
UM0629282,test,0.44988339621974244,GLMNet elastic-net logistic,123
UM0629801,train,0.513928470857071,GLMNet elastic-net logistic,123
UM0629801,train,0.513928470857071,GLMNet elastic-net logistic,123
UM0629962,test,0.18326721594044804,GLMNet elastic-net logistic,123
UM0630116,train,0.273425194001953,GLMNet elastic-net logistic,123
UM0631325,test,0.26675057918956085,GLMNet elastic-net logistic,123
UM0631556,train,0.5877055027235689,GLMNet elastic-net logistic,123
UM0631698,test,0.42470536195440955,GLMNet elastic-net logistic,123
UM0631698,train,0.42470536195440955,GLMNet elastic-net logistic,123
UM0631977,train,0.7159024593135933,GLMNet elastic-net logistic,123
UM0632062,train,0.2107984177901473,GLMNet elastic-net logistic,123
UM0632062,train,0.2107984177901473,GLMNet elastic-net logistic,123
UM0632069,train,0.7855257717335572,GLMNet elastic-net logistic,123
UM0632069,train,0.7855257717335572,GLMNet elastic-net logistic,123
UM0632069,train,0.7450747330256247,GLMNet elastic-net logistic,123
UM0632113,train,0.38698516314762016,GLMNet elastic-net logistic,123
UM0632113,train,0.38698516314762016,GLMNet elastic-net logistic,123
UM0632509,train,0.26671875350828694,GLMNet elastic-net logistic,123
UM0632509,test,0.2633692008366738,GLMNet elastic-net logistic,123
UM0632789,train,0.5843386023422144,GLMNet elastic-net logistic,123
UM0632986,train,0.42986749628814286,GLMNet elastic-net logistic,123
UM0632986,train,0.42986749628814286,GLMNet elastic-net logistic,123
UM0633003,train,0.5049512760070419,GLMNet elastic-net logistic,123
UM0633084,train,0.3392424618477746,GLMNet elastic-net logistic,123
UM0633084,test,0.3392424618477746,GLMNet elastic-net logistic,123
UM0633124,train,0.7522942917743136,GLMNet elastic-net logistic,123
UM0633153,train,0.5702603733668021,GLMNet elastic-net logistic,123
UM0633155,test,0.5082565500608591,GLMNet elastic-net logistic,123
UM0633231,train,0.348874146296791,GLMNet elastic-net logistic,123
UM0633231,train,0.3449782454411576,GLMNet elastic-net logistic,123
UM0633266,train,0.3820256232294134,GLMNet elastic-net logistic,123
UM0633269,test,0.5141605312388734,GLMNet elastic-net logistic,123
UM0633269,train,0.36311905862786137,GLMNet elastic-net logistic,123
UM0633269,train,0.3671050095707604,GLMNet elastic-net logistic,123
UM0633316,test,0.5666468896596679,GLMNet elastic-net logistic,123
UM0633362,train,0.5179031787211725,GLMNet elastic-net logistic,123
UM0633362,test,0.5179031787211725,GLMNet elastic-net logistic,123
UM0633379,train,0.4023205729580514,GLMNet elastic-net logistic,123
UM0633379,test,0.39819282675483797,GLMNet elastic-net logistic,123
UM0633397,train,0.10070926866554826,GLMNet elastic-net logistic,123
UM0633462,test,0.6459752057609881,GLMNet elastic-net logistic,123
UM0633468,test,0.476077528084092,GLMNet elastic-net logistic,123
UM0633614,train,0.34765896894547466,GLMNet elastic-net logistic,123
UM0633614,train,0.34765896894547466,GLMNet elastic-net logistic,123
UM0633625,test,0.35154963921460103,GLMNet elastic-net logistic,123
UM0633625,train,0.35154963921460103,GLMNet elastic-net logistic,123
UM0633719,test,0.38767542134638105,GLMNet elastic-net logistic,123
UM0633719,train,0.39176511558593297,GLMNet elastic-net logistic,123
UM0633894,train,0.6335672555949331,GLMNet elastic-net logistic,123
UM0634023,train,0.42218354213426007,GLMNet elastic-net logistic,123
UM0634023,train,0.42218354213426007,GLMNet elastic-net logistic,123
UM0634071,train,0.6289369565666594,GLMNet elastic-net logistic,123
UM0634071,test,0.6289369565666594,GLMNet elastic-net logistic,123
UM0634235,train,0.16895561099578138,GLMNet elastic-net logistic,123
UM0634235,test,0.16655493813728856,GLMNet elastic-net logistic,123
UM0634239,train,0.17089017718844518,GLMNet elastic-net logistic,123
UM0634288,train,0.579089929083674,GLMNet elastic-net logistic,123
UM0634381,train,0.335173805964265,GLMNet elastic-net logistic,123
UM0634453,test,0.4237440428035288,GLMNet elastic-net logistic,123
UM0634501,train,0.95,GLMNet elastic-net logistic,123
UM0634501,test,0.95,GLMNet elastic-net logistic,123
UM0634562,train,0.15191084339195118,GLMNet elastic-net logistic,123
UM0634584,train,0.14896058208981275,GLMNet elastic-net logistic,123
UM0634584,train,0.14896058208981275,GLMNet elastic-net logistic,123
UM0634600,train,0.3845181641127075,GLMNet elastic-net logistic,123
UM0634600,train,0.3845181641127075,GLMNet elastic-net logistic,123
UM0634600,test,0.46409255158551044,GLMNet elastic-net logistic,123
UM0634601,train,0.42834020124634736,GLMNet elastic-net logistic,123
UM0634601,train,0.42834020124634736,GLMNet elastic-net logistic,123
UM0634627,train,0.5469043715054661,GLMNet elastic-net logistic,123
UM0634627,train,0.5469043715054661,GLMNet elastic-net logistic,123
UM0634741,train,0.4012390642386679,GLMNet elastic-net logistic,123
UM0634741,train,0.4012390642386679,GLMNet elastic-net logistic,123
UM0634747,train,0.598311550538784,GLMNet elastic-net logistic,123
UM0634771,train,0.4889777584573504,GLMNet elastic-net logistic,123
UM0634771,test,0.4889777584573504,GLMNet elastic-net logistic,123
UM0634807,test,0.46272849440232,GLMNet elastic-net logistic,123
UM0634842,train,0.29655738387634484,GLMNet elastic-net logistic,123
UM0634859,train,0.3189260744445168,GLMNet elastic-net logistic,123
UM0634886,test,0.28909449556887834,GLMNet elastic-net logistic,123
UM0634891,train,0.30004399553715744,GLMNet elastic-net logistic,123
UM0634891,train,0.3238902490450246,GLMNet elastic-net logistic,123
UM0634900,train,0.36878880874184655,GLMNet elastic-net logistic,123
UM0634900,train,0.36878880874184655,GLMNet elastic-net logistic,123
UM0634911,train,0.35401092791261624,GLMNet elastic-net logistic,123
UM0634940,train,0.37643992262629744,GLMNet elastic-net logistic,123
UM0634940,test,0.37643992262629744,GLMNet elastic-net logistic,123
UM0635009,train,0.15528475892910196,GLMNet elastic-net logistic,123
UM0635009,train,0.15528475892910196,GLMNet elastic-net logistic,123
UM0635009,train,0.5386756177459306,GLMNet elastic-net logistic,123
UM0635259,test,0.5104690024582614,GLMNet elastic-net logistic,123
UM0635259,train,0.5104690024582614,GLMNet elastic-net logistic,123
UM0635262,train,0.5016981662887409,GLMNet elastic-net logistic,123
